participant_id,switch_rate,stay_after_reward,perseveration,avg_reward,n_trials,slcn_age - years,filtered_out
181.0,0.36923076923076925,0.8875,0.6307692307692307,0.6183206106870229,131,12.99110198,False
207.0,0.25384615384615383,1.0,0.7461538461538462,0.5877862595419847,131,8.325804244,False
342.0,0.46923076923076923,0.8970588235294118,0.5307692307692308,0.5267175572519084,131,26.0,False
430.0,0.4,0.9117647058823529,0.6,0.5267175572519084,131,20.33333333,False
71.0,0.25384615384615383,0.9436619718309859,0.7461538461538462,0.5419847328244275,131,17.19917864,False
174.0,0.19230769230769232,0.96,0.8076923076923077,0.5801526717557252,131,16.78028747,False
468.0,0.21705426356589147,1.0,0.7829457364341085,0.5538461538461539,130,21.83333333,False
169.0,0.12307692307692308,1.0,0.8769230769230769,0.6030534351145038,131,16.21355236,False
36.0,0.09230769230769231,1.0,0.9076923076923077,0.5801526717557252,131,15.18138261,False
140.0,0.36923076923076925,0.9295774647887324,0.6307692307692307,0.549618320610687,131,10.85284052,False
461.0,0.24615384615384617,0.9571428571428572,0.7538461538461538,0.5419847328244275,131,20.66666667,False
215.0,0.19230769230769232,1.0,0.8076923076923077,0.5648854961832062,131,14.86379192,False
322.0,0.5307692307692308,0.8059701492537313,0.46923076923076923,0.5114503816793893,131,25.0,False
37.0,0.13846153846153847,1.0,0.8615384615384616,0.648854961832061,131,17.27583847,False
182.0,0.12307692307692308,0.9883720930232558,0.8769230769230769,0.6641221374045801,131,15.08008214,False
328.0,0.23076923076923078,0.90625,0.7692307692307693,0.4961832061068702,131,25.0,False
201.0,0.18461538461538463,0.9868421052631579,0.8153846153846154,0.5877862595419847,131,14.15468857,False
65.0,0.4444444444444444,0.9264705882352942,0.5555555555555556,0.5433070866141733,127,7.89596167,False
350.0,0.49606299212598426,0.8787878787878788,0.5039370078740157,0.5234375,128,29.0,False
108.0,0.5116279069767442,0.84375,0.4883720930232558,0.49230769230769234,130,9.253935661,False
114.0,0.27692307692307694,0.9577464788732394,0.7230769230769231,0.549618320610687,131,15.74811773,False
31.0,0.5225806451612903,0.8214285714285714,0.4774193548387097,0.5448717948717948,156,9.232032854,False
60.0,0.17692307692307693,1.0,0.823076923076923,0.5801526717557252,131,15.15126626,True
304.0,0.09302325581395349,1.0,0.9069767441860465,0.6076923076923076,130,27.0,False
99.0,0.13846153846153847,0.9871794871794872,0.8615384615384616,0.6030534351145038,131,13.27583847,True
130.0,0.2230769230769231,0.987012987012987,0.7769230769230769,0.5877862595419847,131,17.49486653,False
102.0,0.3225806451612903,0.7551020408163265,0.6774193548387096,0.392,125,8.687200548,False
118.0,0.3230769230769231,0.9767441860465116,0.676923076923077,0.6564885496183206,131,9.401779603,False
41.0,0.16923076923076924,0.9605263157894737,0.8307692307692308,0.5877862595419847,131,11.47433265,True
329.0,0.3076923076923077,0.9705882352941176,0.6923076923076923,0.5267175572519084,131,30.0,False
334.0,0.47692307692307695,0.7619047619047619,0.5230769230769231,0.48854961832061067,131,27.0,False
302.0,0.3769230769230769,0.9420289855072463,0.6230769230769231,0.5267175572519084,131,27.0,False
454.0,0.13076923076923078,1.0,0.8692307692307693,0.5877862595419847,131,21.41666667,False
357.0,0.18461538461538463,1.0,0.8153846153846154,0.5648854961832062,131,26.58296244,False
417.0,0.1076923076923077,1.0,0.8923076923076924,0.6106870229007634,131,19.0,False
96.0,0.3643410852713178,0.9342105263157895,0.6356589147286822,0.5923076923076923,130,14.88021903,False
27.0,0.3,0.9615384615384616,0.7,0.6030534351145038,131,9.801505818,False
20.0,0.15483870967741936,0.989247311827957,0.8451612903225807,0.6025641025641025,156,14.54346338,False
335.0,0.16923076923076924,1.0,0.8307692307692308,0.549618320610687,131,25.0,False
101.0,0.3828125,0.8,0.6171875,0.3488372093023256,129,8.306639288,False
113.0,0.38461538461538464,0.9295774647887324,0.6153846153846154,0.5419847328244275,131,15.74811773,False
199.0,0.15384615384615385,0.9857142857142858,0.8461538461538461,0.5419847328244275,131,17.99589322,True
464.0,0.38461538461538464,0.9861111111111112,0.6153846153846154,0.5572519083969466,131,18.75,False
121.0,0.47692307692307695,0.7704918032786885,0.5230769230769231,0.4732824427480916,131,9.013004791,False
103.0,0.24615384615384617,0.9876543209876543,0.7538461538461538,0.6259541984732825,131,10.38466804,False
317.0,0.36153846153846153,0.9444444444444444,0.6384615384615384,0.5572519083969466,131,28.0,False
153.0,0.18461538461538463,0.9761904761904762,0.8153846153846154,0.648854961832061,131,12.67351129,False
177.0,0.2230769230769231,1.0,0.7769230769230769,0.5725190839694656,131,13.60438056,False
156.0,0.3178294573643411,0.9066666666666666,0.6821705426356589,0.5846153846153846,130,12.83778234,False
90.0,0.3923076923076923,0.84,0.6076923076923076,0.5801526717557252,131,11.09924709,False
44.0,0.36923076923076925,1.0,0.6307692307692307,0.5419847328244275,131,16.14236824,False
48.0,0.5076923076923077,0.8507462686567164,0.49230769230769234,0.5190839694656488,131,10.03696099,False
122.0,0.2692307692307692,0.972972972972973,0.7307692307692307,0.5725190839694656,131,10.98425736,False
15.0,0.461038961038961,0.9523809523809523,0.538961038961039,0.5483870967741935,155,9.590691307,False
164.0,0.17692307692307693,0.987012987012987,0.823076923076923,0.5877862595419847,131,14.11362081,True
63.0,0.45384615384615384,0.8307692307692308,0.5461538461538461,0.4961832061068702,131,10.44490075,False
460.0,0.4153846153846154,0.9855072463768116,0.5846153846153846,0.5267175572519084,131,21.0,False
339.0,0.06976744186046512,1.0,0.9302325581395349,0.6,130,28.0,True
16.0,0.5612903225806452,0.8375,0.43870967741935485,0.5192307692307693,156,8.862422998,False
200.0,0.2923076923076923,0.9879518072289156,0.7076923076923077,0.6412213740458015,131,11.77275838,False
105.0,0.09230769230769231,0.9871794871794872,0.9076923076923077,0.5954198473282443,131,13.94934976,True
183.0,0.35384615384615387,0.8513513513513513,0.6461538461538462,0.5648854961832062,131,12.07392197,False
23.0,0.38461538461538464,0.9142857142857143,0.6153846153846154,0.5343511450381679,131,11.20602327,False
432.0,0.11538461538461539,1.0,0.8846153846153846,0.6259541984732825,131,21.08333333,False
33.0,0.34838709677419355,0.9195402298850575,0.6516129032258065,0.5576923076923077,156,12.80219028,False
