"subjectid","type","reward","choice","false_start","rt","key"
124,3,10,5,0,796,"36"
124,3,-10,5,0,861,"33"
124,2,-10,4,0,712,"33"
124,2,10,3,0,794,"36"
124,1,10,1,0,813,"33"
124,4,-10,7,0,977,"36"
124,4,10,8,0,943,"33"
124,3,-10,5,0,811,"36"
124,4,10,8,0,1145,"36"
124,1,10,1,0,821,"33"
124,1,10,1,0,745,"33"
124,3,-10,6,0,976,"33"
124,2,-10,0,0,1500,"0"
124,4,-10,7,0,880,"36"
124,4,-10,8,0,445,"33"
124,2,-10,4,0,645,"36"
124,3,10,6,0,944,"33"
124,1,-10,1,0,811,"36"
124,1,-10,2,0,978,"36"
124,4,10,8,0,1075,"33"
124,4,10,8,0,845,"36"
124,4,10,8,0,662,"33"
124,2,-10,3,0,1479,"36"
124,3,-10,6,0,1027,"33"
124,1,10,1,0,712,"33"
124,4,10,7,0,863,"33"
124,2,-10,4,0,795,"33"
124,3,10,6,0,894,"36"
124,1,-10,1,0,811,"33"
124,2,-10,4,0,980,"33"
124,3,-10,6,0,712,"36"
124,1,-10,1,0,695,"33"
125,3,-10,6,0,755,"36"
125,4,10,7,0,757,"33"
125,2,-10,4,0,679,"33"
125,3,-10,6,0,358,"36"
125,1,-10,1,0,499,"33"
125,1,-10,1,0,226,"36"
125,3,10,5,0,473,"36"
125,1,10,1,0,403,"33"
125,1,10,2,0,567,"36"
125,4,-10,8,0,568,"33"
125,4,10,7,0,433,"36"
125,3,10,6,0,728,"33"
125,4,-10,8,0,126,"33"
125,1,-10,2,0,498,"36"
125,1,10,2,0,299,"33"
125,3,-10,6,0,1241,"33"
125,2,-10,4,0,631,"36"
125,1,-10,2,0,676,"33"
125,4,-10,7,0,820,"33"
125,1,10,2,0,685,"33"
125,4,10,7,0,745,"33"
125,2,10,3,0,861,"36"
125,2,10,3,0,916,"33"
125,2,10,3,0,1317,"36"
125,4,-10,8,0,867,"33"
125,3,-10,6,0,812,"36"
125,2,10,3,0,595,"33"
125,3,-10,5,0,1256,"33"
125,2,-10,3,0,718,"36"
125,4,10,7,0,579,"33"
125,2,-10,0,0,1500,"0"
125,4,10,7,0,662,"33"
125,2,-10,4,0,602,"36"
125,3,-10,6,0,282,"33"
125,2,-10,4,0,451,"36"
125,3,-10,5,0,425,"33"
125,4,10,7,0,763,"33"
125,3,-10,6,0,385,"33"
125,1,10,1,0,393,"36"
125,2,-10,4,0,505,"36"
125,1,10,2,0,982,"36"
125,1,10,2,0,469,"36"
125,2,-10,3,0,1072,"33"
125,1,10,1,0,890,"36"
125,3,10,6,0,701,"33"
125,3,-10,6,0,513,"36"
125,4,10,7,0,621,"36"
125,4,10,7,0,521,"36"
125,3,10,5,0,812,"33"
125,4,-10,7,0,575,"33"
125,1,-10,2,0,433,"36"
125,3,10,6,0,533,"33"
125,3,-10,6,0,487,"33"
125,2,-10,4,0,659,"36"
125,4,-10,7,0,992,"36"
125,3,10,6,0,888,"36"
125,1,10,2,0,753,"36"
125,2,10,3,0,709,"36"
125,4,10,8,0,955,"33"
125,1,-10,2,0,661,"36"
125,1,-10,2,0,412,"33"
125,4,-10,7,0,680,"33"
125,1,10,2,0,498,"36"
125,3,-10,6,0,534,"36"
125,1,-10,2,0,608,"33"
125,2,-10,4,0,483,"36"
125,3,10,5,0,709,"36"
125,4,-10,7,0,929,"36"
125,3,-10,6,0,593,"36"
125,1,10,2,0,548,"33"
125,4,10,7,0,627,"33"
125,1,10,2,0,995,"33"
125,2,-10,4,0,860,"33"
125,2,10,3,0,477,"36"
125,1,10,2,0,555,"36"
125,3,-10,6,0,597,"33"
125,4,10,8,0,932,"36"
125,4,10,8,0,476,"36"
125,1,-10,2,0,914,"33"
125,4,-10,7,0,632,"36"
125,2,10,4,0,564,"33"
125,4,10,8,0,527,"33"
125,3,10,5,0,631,"36"
125,4,-10,7,0,580,"36"
125,1,-10,1,0,333,"33"
125,2,-10,4,0,720,"36"
125,2,-10,3,0,577,"33"
125,2,-10,4,0,579,"36"
125,4,-10,7,0,407,"33"
125,1,-10,2,0,701,"33"
125,3,10,5,0,883,"36"
125,2,10,3,0,521,"36"
125,2,-10,3,0,465,"36"
125,2,-10,4,0,445,"33"
125,3,-10,6,0,484,"36"
125,3,10,5,0,303,"33"
125,1,-10,2,0,558,"36"
125,3,10,6,0,671,"33"
125,1,-10,2,0,1434,"36"
125,2,-10,4,0,546,"33"
125,2,10,3,0,513,"36"
125,4,10,7,0,884,"33"
125,2,-10,4,0,1028,"36"
125,4,10,7,0,1175,"33"
125,3,-10,5,0,936,"33"
125,2,10,3,0,615,"36"
125,4,10,7,0,1415,"36"
125,3,-10,6,0,897,"36"
125,4,-10,8,0,524,"33"
125,2,10,3,0,434,"36"
125,4,-10,8,0,889,"33"
125,3,10,5,0,502,"36"
125,4,10,7,0,448,"36"
125,2,-10,4,0,438,"36"
125,1,-10,1,0,416,"36"
125,1,10,1,0,371,"33"
125,2,10,3,0,774,"33"
125,4,10,7,0,665,"36"
125,3,-10,6,0,674,"33"
125,1,-10,2,0,1321,"36"
125,3,10,6,0,912,"36"
125,1,10,1,0,659,"36"
125,4,-10,7,0,628,"36"
125,3,-10,5,0,576,"33"
125,1,-10,2,0,398,"36"
125,1,10,2,0,392,"33"
125,2,-10,3,0,727,"36"
125,3,10,5,0,478,"33"
125,1,10,2,0,574,"33"
125,3,-10,6,0,892,"33"
125,1,-10,1,0,411,"36"
125,1,10,2,0,457,"33"
125,4,10,7,0,908,"33"
125,2,10,3,0,425,"33"
125,3,10,6,0,1473,"33"
125,2,-10,3,0,965,"36"
125,3,-10,5,0,587,"33"
125,3,-10,6,0,802,"33"
125,2,10,4,0,1205,"36"
125,4,10,7,0,934,"36"
125,4,10,7,0,654,"36"
125,2,-10,3,0,1171,"36"
125,1,10,2,0,1002,"33"
125,4,10,7,0,945,"36"
125,3,-10,6,0,1359,"33"
125,1,-10,1,0,876,"36"
125,4,10,8,0,820,"36"
125,2,-10,3,0,671,"33"
125,3,-10,6,0,438,"36"
125,1,10,1,0,820,"33"
125,3,-10,6,0,861,"33"
125,2,-10,4,0,421,"36"
125,2,10,3,0,23,"36"
125,2,10,3,0,395,"33"
125,1,-10,2,0,164,"33"
125,2,10,3,0,95,"33"
125,4,-10,7,0,115,"36"
125,3,10,5,1,539,"36"
125,4,-10,7,0,668,"33"
125,4,-10,7,0,683,"33"
125,4,10,8,0,472,"33"
125,3,-10,6,0,973,"36"
125,1,10,2,0,681,"33"
125,4,10,8,0,1067,"36"
125,4,10,8,0,532,"36"
125,2,-10,4,0,1020,"33"
125,1,10,2,0,1140,"36"
125,4,-10,7,0,1203,"33"
125,4,-10,8,0,540,"36"
125,3,10,5,0,1305,"33"
125,1,-10,2,0,941,"36"
125,1,-10,0,0,1500,"0"
125,4,10,7,0,628,"33"
125,1,10,2,0,442,"36"
125,3,10,5,0,723,"36"
125,2,-10,3,0,486,"36"
125,4,-10,7,0,283,"33"
125,1,-10,1,0,342,"36"
125,2,10,3,0,559,"33"
125,2,10,3,0,561,"36"
125,3,-10,6,0,476,"33"
125,1,-10,2,0,854,"36"
125,2,10,4,0,712,"33"
125,2,10,3,0,741,"33"
125,1,10,2,0,1164,"36"
125,3,-10,6,0,899,"33"
125,4,-10,8,0,585,"33"
125,3,10,5,0,1147,"33"
125,2,10,3,0,576,"33"
125,1,10,2,0,907,"33"
125,3,10,5,0,1088,"33"
125,3,10,5,0,556,"33"
126,3,-10,6,0,1190,"36"
126,3,-10,6,0,1149,"33"
126,1,-10,2,0,1363,"33"
126,4,10,7,0,858,"33"
126,3,-10,6,0,640,"33"
126,1,10,2,0,782,"33"
126,2,-10,3,0,997,"33"
126,2,-10,4,0,811,"36"
126,4,10,7,0,362,"33"
126,1,10,1,0,856,"36"
126,3,-10,6,0,998,"36"
126,3,10,5,0,957,"33"
126,1,-10,1,0,755,"36"
126,3,10,5,0,865,"36"
126,2,-10,4,0,768,"33"
126,4,10,7,0,934,"33"
126,4,-10,8,0,941,"33"
126,3,10,5,0,995,"36"
126,1,-10,1,0,793,"33"
126,1,10,1,0,1472,"33"
126,4,-10,8,0,1126,"36"
126,3,10,5,0,1109,"33"
126,1,-10,1,0,979,"33"
126,4,10,7,0,1017,"33"
126,3,-10,6,0,1296,"36"
126,1,10,1,0,806,"36"
126,2,-10,4,0,861,"33"
126,2,-10,3,0,875,"33"
126,2,10,4,0,1137,"33"
126,2,10,3,0,800,"33"
126,4,10,8,0,814,"36"
126,1,10,1,0,845,"33"
126,2,10,3,0,803,"33"
126,4,-10,8,0,1041,"33"
126,4,-10,7,0,728,"33"
126,3,-10,6,0,726,"36"
126,1,-10,1,0,805,"33"
126,1,10,2,0,1139,"33"
126,3,10,5,0,1073,"33"
126,2,-10,4,0,1376,"33"
126,2,10,3,0,798,"33"
126,1,10,2,0,1396,"36"
126,2,10,3,0,1083,"33"
126,2,10,3,0,1273,"36"
126,4,10,7,0,1264,"36"
126,4,10,7,0,1190,"36"
126,4,10,7,0,908,"33"
126,3,10,5,0,1075,"36"
126,3,10,5,0,969,"36"
126,4,-10,7,0,1400,"33"
126,3,-10,5,0,1110,"36"
126,1,10,1,0,1005,"36"
126,4,-10,7,0,1267,"33"
126,1,10,2,0,1225,"33"
126,3,-10,0,0,1500,"0"
126,2,-10,4,0,822,"33"
126,2,10,3,0,1252,"36"
126,1,-10,0,0,1500,"0"
126,3,10,6,0,665,"36"
126,2,10,3,0,816,"36"
126,4,-10,7,0,974,"33"
126,3,10,5,0,1068,"33"
126,4,10,8,0,1163,"33"
126,4,-10,7,0,1089,"36"
126,2,10,3,0,864,"36"
126,1,10,2,0,1166,"33"
126,3,10,5,0,972,"36"
126,3,-10,5,0,963,"36"
126,1,-10,2,0,1041,"36"
126,1,-10,1,0,1103,"33"
126,1,-10,2,0,950,"36"
126,2,10,4,0,1044,"33"
126,4,10,8,0,1395,"33"
126,4,10,8,0,1057,"33"
126,2,10,3,0,1064,"33"
126,1,10,2,0,1446,"36"
126,2,10,4,0,1052,"36"
126,4,-10,7,0,947,"36"
126,1,10,2,0,953,"33"
126,3,10,5,0,1336,"36"
126,3,10,5,0,1198,"36"
126,2,10,4,0,900,"33"
126,1,-10,2,0,1059,"36"
126,2,-10,4,0,1089,"33"
126,1,10,2,0,1335,"33"
126,4,10,8,0,1062,"36"
126,3,-10,6,0,980,"36"
126,2,10,3,0,1011,"33"
126,1,-10,2,0,1425,"33"
126,3,10,5,0,1368,"33"
126,2,10,3,0,1014,"33"
126,4,-10,7,0,908,"36"
126,4,-10,8,0,1043,"33"
126,2,10,4,0,1249,"36"
126,3,10,5,0,1239,"36"
126,4,-10,7,0,1054,"36"
126,4,-10,8,0,745,"33"
126,1,10,1,0,1416,"36"
126,4,10,7,0,1134,"36"
126,1,10,2,0,1301,"33"
126,3,10,5,0,1283,"33"
126,4,-10,8,0,1473,"36"
126,1,-10,1,0,1008,"36"
126,2,10,3,0,1206,"33"
126,1,10,1,0,989,"33"
126,1,10,1,0,1043,"36"
126,4,10,7,0,929,"36"
126,2,10,3,0,1096,"33"
126,3,10,5,0,974,"36"
126,4,10,7,0,1396,"33"
126,3,10,5,0,1403,"33"
126,3,-10,5,0,1177,"36"
126,3,10,5,0,1072,"36"
126,3,10,5,0,958,"36"
126,2,-10,4,0,1308,"33"
126,2,10,3,0,1283,"33"
126,4,-10,0,0,1500,"0"
126,2,10,3,0,952,"33"
126,3,10,5,0,1126,"33"
126,4,10,7,0,964,"33"
126,1,10,1,0,995,"36"
126,4,10,7,0,1081,"33"
126,3,10,5,0,600,"33"
126,4,10,7,0,1038,"36"
126,3,10,5,0,644,"36"
126,1,-10,1,0,827,"33"
126,4,10,7,0,1257,"36"
126,1,-10,1,0,688,"33"
126,4,-10,8,0,1262,"33"
126,2,-10,4,0,1044,"33"
126,2,-10,3,0,923,"36"
126,2,10,3,0,913,"33"
126,2,-10,3,0,808,"33"
126,3,10,5,0,1190,"33"
126,4,-10,7,0,1236,"36"
126,1,-10,2,0,1003,"36"
126,3,10,5,0,793,"36"
126,2,10,3,0,848,"36"
126,2,-10,3,0,822,"33"
126,1,10,1,0,676,"36"
126,1,-10,1,0,1115,"33"
126,3,-10,5,0,1097,"36"
126,1,-10,1,0,1327,"33"
126,2,-10,3,0,718,"36"
126,2,-10,4,0,756,"33"
126,2,10,3,0,1019,"36"
126,1,-10,2,0,1065,"33"
126,2,10,3,0,832,"33"
126,3,10,5,0,1262,"33"
126,1,-10,1,0,860,"33"
126,4,-10,7,0,1259,"36"
126,1,10,1,0,1001,"36"
126,3,10,5,0,1151,"33"
126,2,10,3,0,902,"36"
126,3,10,5,0,660,"36"
126,1,10,1,0,1083,"33"
126,1,-10,1,0,833,"33"
126,4,10,7,0,823,"36"
126,1,-10,1,0,982,"33"
126,4,-10,7,0,1316,"36"
126,3,-10,5,0,891,"33"
126,3,-10,6,0,865,"33"
126,1,10,1,0,887,"33"
126,2,10,3,0,1030,"36"
126,4,-10,7,0,1436,"33"
126,2,-10,3,0,803,"33"
126,1,-10,1,0,673,"36"
126,4,10,7,0,631,"33"
126,3,-10,6,0,1006,"36"
126,1,10,2,0,1212,"33"
126,4,-10,7,0,1163,"33"
126,1,-10,2,0,649,"36"
126,4,10,8,0,967,"36"
126,4,-10,8,0,806,"36"
126,3,-10,6,0,812,"33"
126,3,-10,5,0,714,"36"
126,2,-10,4,0,513,"33"
126,3,-10,5,0,831,"33"
126,1,-10,2,0,782,"33"
126,4,-10,7,0,756,"33"
126,4,10,8,0,803,"33"
126,2,10,3,0,1097,"33"
126,3,10,5,0,1015,"33"
126,2,10,4,0,678,"33"
126,2,-10,4,0,1076,"36"
126,1,10,2,0,627,"33"
126,3,-10,5,0,737,"33"
126,3,10,5,0,767,"36"
126,4,10,8,0,1086,"36"
126,2,10,3,0,780,"36"
126,4,-10,7,0,882,"33"
126,2,10,3,0,697,"33"
127,1,-10,1,0,468,"36"
127,1,10,2,0,136,"36"
127,4,-10,8,0,436,"33"
127,2,10,3,0,200,"36"
127,2,10,3,0,420,"36"
127,4,10,7,0,1223,"36"
127,3,-10,5,0,523,"33"
127,4,-10,8,0,287,"36"
127,2,-10,3,0,554,"33"
127,1,10,1,0,678,"33"
127,3,-10,5,0,290,"36"
127,4,-10,8,0,262,"33"
127,4,-10,7,0,297,"36"
127,4,-10,8,0,597,"33"
127,3,-10,6,0,689,"36"
127,3,10,5,0,396,"36"
127,1,-10,0,0,1500,"0"
127,1,-10,2,0,916,"36"
127,1,10,2,0,664,"33"
127,3,10,5,1,76,"36"
127,4,-10,7,0,255,"36"
127,2,-10,3,1,299,"36"
127,3,10,6,0,262,"33"
127,2,10,3,0,562,"36"
127,4,10,7,0,222,"36"
127,2,-10,4,0,242,"36"
127,1,10,2,0,262,"33"
127,3,-10,6,0,529,"36"
127,1,-10,2,0,525,"33"
127,2,-10,4,0,113,"36"
127,3,-10,6,0,197,"33"
127,3,10,5,0,233,"36"
127,3,10,5,0,156,"36"
127,2,10,3,0,176,"36"
127,2,10,4,0,404,"36"
127,4,10,7,0,239,"33"
127,1,-10,1,0,355,"36"
127,2,10,3,0,231,"33"
127,1,-10,2,0,979,"33"
127,2,-10,4,0,383,"36"
127,4,-10,8,0,306,"36"
127,4,10,7,0,230,"33"
127,3,10,6,0,170,"36"
127,1,10,2,0,246,"36"
127,4,10,7,0,274,"36"
127,3,10,5,0,101,"36"
127,1,10,1,0,209,"36"
127,2,-10,4,0,141,"33"
127,3,10,5,0,225,"33"
127,3,-10,5,0,237,"36"
127,1,10,2,0,401,"33"
127,2,10,3,0,509,"33"
127,2,-10,3,0,376,"36"
127,1,-10,2,0,35,"33"
127,1,-10,2,0,239,"36"
127,4,-10,7,0,187,"33"
127,4,10,8,0,87,"33"
127,2,-10,4,0,195,"36"
127,3,-10,6,0,135,"36"
127,2,10,3,0,251,"33"
127,4,10,8,0,78,"33"
127,3,-10,6,0,114,"33"
127,2,-10,4,0,150,"36"
127,2,-10,4,0,58,"33"
127,1,10,2,1,14,"36"
127,2,10,3,0,242,"33"
127,2,10,3,0,94,"36"
127,3,10,5,0,425,"36"
127,4,10,8,0,141,"36"
127,4,10,8,0,209,"36"
127,3,-10,6,0,172,"36"
127,3,10,5,0,232,"33"
127,4,10,8,0,220,"36"
127,1,-10,2,0,376,"36"
127,4,10,8,1,4,"33"
127,3,10,5,0,96,"36"
127,1,10,1,0,92,"36"
127,3,-10,5,1,111,"33"
127,4,10,8,0,107,"36"
127,1,10,2,0,95,"36"
127,2,-10,4,0,210,"36"
127,4,-10,7,0,214,"33"
127,1,10,1,0,250,"36"
127,1,10,2,0,238,"36"
127,4,-10,7,0,74,"36"
127,3,10,5,0,141,"33"
127,1,-10,2,0,209,"36"
127,2,-10,4,0,237,"33"
127,2,10,3,1,80,"36"
127,3,-10,6,0,180,"36"
127,4,-10,7,0,167,"33"
127,2,10,3,0,403,"36"
127,1,-10,2,0,167,"36"
127,3,-10,6,0,99,"36"
127,1,10,1,0,111,"36"
127,4,10,8,0,131,"36"
127,4,10,7,0,318,"36"
127,2,-10,4,0,481,"33"
127,4,10,8,0,196,"36"
127,2,-10,4,0,280,"36"
127,4,10,7,0,212,"33"
127,4,10,7,0,192,"36"
127,3,-10,5,0,251,"33"
127,1,10,2,0,118,"36"
127,4,10,7,0,202,"36"
127,3,10,5,0,246,"36"
127,1,10,2,0,442,"33"
127,4,-10,7,0,205,"36"
127,2,10,3,0,289,"36"
127,4,10,8,0,228,"33"
127,3,10,6,0,88,"36"
127,1,-10,1,0,92,"33"
127,3,-10,6,0,143,"36"
127,1,-10,2,0,179,"33"
127,3,10,6,0,166,"33"
127,3,10,6,0,226,"33"
127,3,-10,6,0,222,"33"
127,4,10,7,0,370,"36"
127,2,-10,4,0,134,"36"
127,1,10,2,0,193,"33"
127,1,-10,2,0,221,"33"
127,3,10,5,0,217,"36"
127,3,10,6,0,197,"33"
127,1,-10,1,0,305,"36"
127,2,10,3,0,252,"36"
127,1,-10,1,0,336,"36"
127,3,10,5,0,268,"33"
127,2,10,3,0,199,"33"
127,2,-10,3,0,147,"33"
127,2,10,3,0,215,"36"
127,1,-10,2,0,251,"36"
127,4,10,7,0,215,"33"
127,1,-10,2,0,274,"36"
127,2,-10,4,0,246,"33"
127,4,-10,7,0,241,"36"
127,1,-10,1,0,245,"33"
127,4,-10,8,0,321,"36"
127,2,-10,3,0,213,"33"
127,2,-10,4,0,273,"36"
127,4,-10,8,0,268,"33"
127,3,10,5,0,216,"36"
127,1,-10,1,0,331,"36"
127,2,-10,3,0,175,"36"
127,3,10,5,0,227,"33"
127,2,-10,4,0,158,"36"
127,3,10,5,0,338,"33"
127,1,10,2,0,365,"36"
127,2,10,3,0,153,"33"
127,4,-10,7,0,197,"36"
127,4,-10,7,0,233,"33"
127,4,-10,7,0,125,"36"
127,1,10,2,0,72,"33"
127,2,10,4,0,12,"33"
127,1,10,1,0,128,"33"
127,3,-10,6,0,148,"36"
127,3,-10,5,0,232,"36"
127,4,10,8,0,355,"36"
127,3,10,5,0,111,"36"
127,2,-10,4,0,579,"36"
127,1,10,2,0,278,"33"
127,2,10,3,0,234,"33"
127,3,10,6,0,54,"33"
127,1,-10,1,0,114,"36"
127,3,10,5,0,278,"33"
127,1,10,1,0,177,"33"
127,3,-10,5,0,37,"33"
127,2,10,4,0,184,"33"
127,4,10,8,0,156,"33"
127,2,-10,4,0,48,"33"
127,4,10,8,0,179,"36"
127,2,10,3,0,111,"36"
127,3,-10,5,0,194,"33"
127,1,10,2,0,86,"36"
127,2,10,4,0,170,"36"
127,1,10,2,0,198,"36"
127,4,-10,8,0,146,"36"
127,1,-10,2,0,37,"33"
127,1,-10,2,0,65,"36"
127,4,10,8,0,164,"36"
127,4,-10,7,0,168,"36"
127,3,-10,6,0,44,"33"
127,3,-10,6,0,57,"36"
127,3,-10,6,0,141,"33"
127,4,10,8,0,168,"36"
127,1,10,1,1,116,"36"
127,1,-10,2,0,80,"36"
127,2,-10,3,0,44,"36"
127,4,-10,8,1,136,"36"
127,3,-10,6,1,115,"36"
127,2,-10,4,0,231,"33"
127,4,10,8,0,75,"36"
127,2,-10,4,0,103,"36"
128,1,-10,1,0,729,"33"
128,2,-10,3,0,604,"33"
128,1,-10,2,0,567,"33"
128,3,10,5,0,770,"33"
128,4,10,7,0,573,"33"
128,4,10,7,0,559,"36"
128,4,10,7,0,451,"36"
128,3,-10,5,0,846,"33"
128,2,-10,4,0,968,"36"
128,1,-10,2,0,555,"36"
128,3,-10,6,0,638,"33"
128,3,-10,6,0,545,"36"
128,1,-10,1,0,636,"33"
128,1,10,2,0,623,"36"
128,4,-10,7,0,626,"33"
128,4,-10,8,0,597,"33"
128,4,-10,8,0,816,"36"
128,2,10,3,0,739,"36"
128,3,10,5,0,950,"36"
128,1,10,1,0,777,"33"
128,1,10,1,0,460,"33"
128,3,10,5,0,863,"36"
128,3,10,5,0,545,"36"
128,2,10,3,0,797,"33"
128,4,-10,8,0,679,"33"
128,3,10,5,0,722,"36"
128,4,10,7,0,813,"33"
128,2,-10,4,0,824,"36"
128,4,10,7,0,771,"36"
128,2,10,3,0,478,"33"
128,2,-10,3,0,657,"36"
128,2,10,4,0,636,"33"
128,4,-10,7,0,631,"33"
128,2,10,3,0,897,"33"
128,3,-10,5,0,845,"33"
128,3,10,5,0,567,"33"
128,2,10,3,0,850,"33"
128,2,-10,3,0,701,"36"
128,3,10,5,0,752,"33"
128,1,10,1,0,786,"33"
128,4,10,7,0,621,"33"
128,2,10,3,0,752,"36"
128,3,-10,5,0,644,"33"
128,1,-10,1,0,639,"33"
128,1,10,1,0,569,"36"
128,4,10,7,0,548,"33"
128,1,10,1,0,519,"36"
128,1,-10,1,0,434,"33"
128,3,10,5,0,540,"33"
128,2,10,3,0,767,"36"
128,2,10,3,0,385,"33"
128,1,-10,1,0,461,"36"
128,1,10,1,0,431,"36"
128,2,-10,3,0,443,"33"
128,2,10,3,0,566,"36"
128,3,10,5,0,496,"33"
128,4,10,7,0,579,"33"
128,4,-10,7,0,477,"36"
128,4,-10,7,0,401,"36"
128,4,-10,7,0,428,"33"
128,2,10,3,0,751,"33"
128,1,-10,1,0,490,"36"
128,3,10,5,0,670,"36"
128,4,-10,7,0,544,"36"
128,1,10,1,0,490,"36"
128,4,-10,7,0,470,"33"
128,1,-10,1,0,432,"36"
128,3,-10,6,0,603,"36"
128,4,10,8,0,733,"36"
128,2,10,3,0,608,"33"
128,1,-10,1,0,554,"33"
128,4,-10,8,0,709,"33"
128,3,-10,5,0,712,"36"
128,3,-10,6,0,690,"33"
128,2,10,3,0,741,"36"
128,1,-10,1,0,543,"36"
128,3,10,5,0,906,"36"
128,1,10,2,0,748,"36"
128,1,-10,2,0,423,"36"
128,2,10,4,0,923,"33"
128,1,10,2,0,726,"33"
128,3,10,5,0,857,"33"
128,4,10,8,0,644,"33"
128,3,-10,6,0,767,"33"
128,3,10,5,0,578,"33"
128,4,10,8,0,933,"36"
128,2,10,3,0,696,"36"
128,1,10,1,0,843,"36"
128,4,10,8,0,1231,"33"
128,2,10,3,0,569,"36"
128,2,10,3,0,604,"33"
128,3,10,5,0,679,"36"
128,4,10,8,0,961,"33"
128,2,-10,3,0,540,"36"
128,1,-10,1,0,495,"36"
128,3,-10,5,0,786,"36"
128,4,-10,8,0,789,"33"
128,1,-10,1,0,512,"33"
128,4,10,7,0,395,"33"
128,3,10,5,0,614,"33"
128,2,-10,4,0,721,"33"
128,1,-10,2,0,652,"36"
128,1,10,1,0,727,"36"
128,1,-10,1,0,513,"33"
128,2,-10,3,0,908,"33"
128,1,10,2,0,863,"33"
128,4,10,7,0,810,"33"
128,3,10,6,0,733,"36"
128,2,-10,3,0,840,"33"
128,3,-10,6,0,715,"33"
128,2,10,3,0,773,"33"
128,2,10,3,0,513,"33"
128,2,10,3,0,453,"33"
128,1,10,2,0,791,"33"
128,3,-10,6,0,770,"33"
128,4,10,7,0,693,"33"
128,3,-10,6,0,600,"36"
128,1,-10,2,0,1027,"36"
128,2,10,3,0,701,"36"
128,3,-10,6,0,617,"36"
128,1,10,1,0,588,"33"
128,4,10,7,0,655,"33"
128,4,10,7,0,546,"33"
128,4,10,7,0,493,"33"
128,4,10,8,0,480,"33"
128,3,-10,6,0,610,"33"
128,2,-10,3,0,789,"36"
128,1,-10,2,0,1143,"33"
128,3,-10,6,0,539,"33"
128,2,10,3,0,550,"36"
128,3,-10,6,0,544,"36"
128,3,-10,6,0,523,"33"
128,3,10,5,0,502,"36"
128,2,-10,3,0,696,"36"
128,2,-10,4,0,611,"33"
128,3,10,6,0,1102,"33"
128,1,10,1,0,713,"36"
128,1,10,1,0,508,"33"
128,4,10,7,0,574,"33"
128,4,10,7,0,417,"33"
128,4,10,7,0,396,"33"
128,1,-10,1,0,608,"33"
128,4,-10,8,0,539,"33"
128,2,10,3,0,893,"33"
128,1,10,1,0,665,"33"
128,4,-10,7,0,675,"36"
128,1,-10,1,0,582,"36"
128,4,-10,7,0,898,"36"
128,3,-10,6,0,548,"36"
128,2,10,3,0,831,"33"
128,3,-10,5,0,698,"33"
128,3,-10,6,0,485,"36"
128,1,-10,1,0,560,"33"
128,3,10,5,0,987,"36"
128,4,-10,7,0,974,"36"
128,2,10,3,0,584,"36"
128,2,10,3,0,523,"33"
128,4,-10,7,0,845,"36"
128,3,10,5,0,777,"33"
128,2,10,3,0,859,"33"
128,1,-10,2,0,606,"33"
128,1,10,1,0,577,"36"
128,2,-10,4,0,572,"33"
128,2,10,3,0,926,"33"
128,4,-10,8,0,761,"36"
128,2,10,3,0,908,"36"
128,3,10,5,0,670,"36"
128,1,-10,1,0,642,"33"
128,1,10,2,0,725,"33"
128,3,10,5,0,632,"33"
128,2,-10,3,0,866,"36"
128,4,-10,7,0,565,"36"
128,1,10,2,0,927,"33"
128,4,10,7,0,898,"33"
128,3,10,6,0,749,"33"
128,3,-10,6,0,671,"36"
128,1,-10,1,0,418,"36"
128,4,-10,7,0,813,"36"
128,3,-10,6,0,568,"33"
128,2,10,3,0,451,"33"
128,1,10,1,0,663,"33"
128,4,-10,7,0,666,"36"
128,2,10,3,0,613,"33"
128,3,-10,6,0,584,"33"
128,4,10,7,0,586,"36"
128,2,-10,3,0,597,"36"
128,1,10,2,0,560,"33"
128,2,10,3,0,523,"36"
128,4,-10,7,0,717,"36"
128,4,-10,7,0,641,"33"
128,3,-10,6,0,579,"36"
128,1,-10,1,0,646,"33"
129,4,10,7,0,778,"33"
129,1,10,1,0,1168,"36"
129,4,10,7,0,937,"36"
129,2,10,3,0,830,"33"
129,4,-10,7,0,956,"33"
129,1,10,1,0,679,"33"
129,1,10,1,0,551,"33"
129,3,-10,6,0,906,"36"
129,3,10,5,0,922,"33"
129,3,10,5,0,840,"36"
129,3,-10,5,0,707,"33"
129,1,-10,1,0,639,"33"
129,2,10,3,0,628,"36"
129,1,-10,1,0,434,"36"
129,2,10,3,0,607,"33"
129,1,-10,1,0,663,"33"
129,1,-10,2,0,820,"36"
129,4,-10,8,0,1098,"36"
129,4,10,7,0,567,"36"
129,2,10,3,0,912,"36"
129,4,10,7,0,717,"33"
129,3,-10,5,0,847,"36"
129,3,10,6,0,786,"36"
129,3,10,5,0,629,"36"
129,1,10,1,0,509,"36"
129,4,10,7,0,1074,"36"
129,4,10,7,0,916,"36"
129,2,10,3,0,673,"33"
129,2,10,3,0,712,"36"
129,1,-10,1,0,679,"36"
129,1,-10,2,0,913,"36"
129,4,-10,7,0,862,"36"
129,2,-10,0,0,1500,"0"
129,3,10,5,0,586,"33"
129,4,10,7,0,821,"33"
129,3,-10,5,0,879,"36"
129,3,-10,6,0,697,"36"
129,2,10,3,0,719,"36"
129,2,10,3,0,537,"36"
129,3,10,5,0,726,"33"
