model,loss,Replacement,Submodels,Ensemble,Sessions,Trials,Voting
model_name,0.590195,False,4,average,256,200,mean
model_name,0.590195,False,4,average,256,200,mean
model_name,0.5901948810000001,False,4,average,256,200,mean
model_name,0.590194941,False,4,average,256,200,mean
model_name,0.590195,False,4,average,256,200,mean
model_name,0.590194941,False,4,average,256,200,mean
model_name,0.590194941,False,4,average,256,200,mean
model_name,0.590195,False,4,average,256,200,mean
model_name,0.590194941,False,4,average,256,200,mean
model_name,0.615323305,True,16,average,32,50,mean
model_name,0.615323186,True,16,average,32,50,mean
model_name,0.615323305,True,16,average,32,50,mean
model_name,0.615323246,True,16,average,32,50,mean
model_name,0.615323305,True,16,average,32,50,mean
model_name,0.615323246,True,16,average,32,50,mean
model_name,0.615323305,True,16,average,32,50,mean
model_name,0.615323305,True,16,average,32,50,mean
model_name,0.615323305,True,16,average,32,50,mean
model_name,0.615323305,True,16,average,32,50,mean
model_name,0.601541281,False,16,average,32,50,mean
model_name,0.60154134,False,16,average,32,50,mean
model_name,0.601541281,False,16,average,32,50,mean
model_name,0.601541281,False,16,average,32,50,mean
model_name,0.601541281,False,16,average,32,50,mean
model_name,0.60154134,False,16,average,32,50,mean
model_name,0.601541281,False,16,average,32,50,mean
model_name,0.601541281,False,16,average,32,50,mean
model_name,0.601541281,False,16,average,32,50,mean
model_name,0.601541281,False,16,average,32,50,mean
model_name,0.612699509,True,16,average,32,100,mean
model_name,0.612699509,True,16,average,32,100,mean
model_name,0.6126995679999999,True,16,average,32,100,mean
model_name,0.6126995679999999,True,16,average,32,100,mean
model_name,0.6126995679999999,True,16,average,32,100,mean
model_name,0.612699628,True,16,average,32,100,mean
model_name,0.6126995679999999,True,16,average,32,100,mean
model_name,0.6126995679999999,True,16,average,32,100,mean
model_name,0.6126995679999999,True,16,average,32,100,mean
model_name,0.612699628,True,16,average,32,100,mean
model_name,0.6335513,False,16,average,32,100,mean
model_name,0.6335513,False,16,average,32,100,mean
model_name,0.633551359,False,16,average,32,100,mean
model_name,0.6335513,False,16,average,32,100,mean
model_name,0.6335513,False,16,average,32,100,mean
model_name,0.633551359,False,16,average,32,100,mean
model_name,0.6335513,False,16,average,32,100,mean
model_name,0.6335513,False,16,average,32,100,mean
